#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-BD", unit_software_version="13.11", system_software_part_number="006-B0563-35", system_id="2DD9D9042", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024-05-18, 12:07:08,  -08:00,       ,   37.7226486, -121.8556976,  3673.3, 29.90,  3791.7,  20.2,  91.01,  99.86,  -64.36,   4.64, -20.95,  -0.02,   0.15,  22.9,  31.3,  28.1,  28.1,   0.3,  -0.0,  15.33,  15.11,     9.79,  176.30,   70.93, 2302.1,  347.36,  347.02,  353.82,  344.89, 1231.44, 1253.64, 1229.99, 1237.33,  3686.1,  98,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   7.95, -44.6,       ,       ,   13.0,      0,   HDG,    ALT, -14.6,   1.8, 189.0, 3DDiff, 3704,      ,     10,  17.5,     19
2024-05-18, 12:07:09,  -08:00,       ,   37.7230072, -121.8553314,  3676.3, 29.90,  3796.5,  20.2,  90.52,  99.08,   21.07,   5.65, -23.17,  -0.01,   0.17,  17.6,  26.7,  28.1,  28.1,   0.3,  -0.0,  15.28,  15.06,     9.82,  176.30,   71.11, 2298.2,  347.33,  346.92,  353.83,  344.87, 1231.48, 1253.36, 1230.23, 1236.77,  3690.8,  98,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   8.08, -45.0,       ,       ,   13.0,      0,   HDG,    ALT, -14.6,   2.3, 318.9, 3DDiff, 3704,      ,     10,  17.5,     19
2024-05-18, 12:07:10,  -08:00,       ,   37.7233772, -121.8550034,  3680.3, 29.90,  3804.3,  20.2,  89.67,  97.95,  112.77,   6.17, -24.88,  -0.02,   0.14,  11.9,  21.4,  28.1,  28.1,   0.3,  -0.0,  15.26,  15.14,     9.88,  176.29,   71.09, 2293.9,  347.32,  346.81,  353.78,  344.87, 1230.83, 1253.44, 1230.66, 1236.43,  3698.6,  97,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   8.25, -45.6,       ,       ,   13.0,      0,   HDG,    ALT, -14.6,   3.0, 452.8, 3DDiff, 3704,      ,     10,  17.5,     20
2024-05-18, 12:07:11,  -08:00,       ,   37.7237549, -121.8547440,  3688.3, 29.90,  3812.6,  20.2,  88.79,  96.59,  244.33,   6.15, -27.10,  -0.01,   0.12,   6.1,  16.2,  28.1,  28.1,   0.3,  -0.0,  15.26,  15.11,     9.82,  176.29,   70.50, 2289.0,  347.25,  346.68,  353.71,  344.83, 1230.50, 1253.07, 1230.59, 1235.40,  3706.9,  96,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   8.46, -46.4,       ,       ,   13.0,      0,   HDG,    ALT, -14.6,   3.4, 515.7, 3DDiff, 3704,      ,     11,  17.5,     20
2024-05-18, 12:07:12,  -08:00,       ,   37.7241821, -121.8545227,  3696.3, 29.90,  3821.3,  20.2,  88.30,  95.19,  349.03,   6.00, -29.29,  -0.01,   0.12, 359.8,  10.1,  28.1,  28.1,   0.3,  -0.0,  15.19,  15.11,     9.87,  176.29,   70.66, 2285.5,  347.24,  346.57,  353.69,  344.80, 1229.78, 1251.64, 1229.32, 1233.64,  3715.6,  95,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   8.71, -47.4,       ,       ,   13.0,      0,   HDG,    ALT, -14.6,   3.6, 503.9, 3DDiff, 3704,      ,     11,  17.5,     20
2024-05-18, 12:07:13,  -08:00,       ,   37.7245903, -121.8543625,  3702.3, 29.90,  3827.0,  20.2,  87.48,  93.83,  391.81,   5.36, -31.06,  -0.01,   0.10, 353.2,   3.6,  28.1,  28.1,   0.3,  -0.0,  15.11,  15.11,     9.63,  176.28,   70.88, 2281.3,  347.23,  346.44,  353.64,  344.79, 1228.66, 1250.97, 1228.60, 1231.88,  3721.4,  94,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   8.98, -48.7,       ,       ,   13.0,      0,   HDG,    ALT, -14.5,   3.5, 452.8, 3DDiff, 3704,      ,     10,  18.0,     20
2024-05-18, 12:07:14,  -08:00,       ,   37.7250290, -121.8542633,  3708.3, 29.90,  3834.0,  20.2,  86.95,  92.66,  393.78,   4.30, -32.85,  -0.01,   0.09, 345.8, 356.7,  28.1,  28.1,   0.3,  -0.0,  15.06,  15.14,     9.86,  176.27,   70.92, 2277.7,  347.12,  346.25,  353.52,  344.72, 1228.31, 1250.80, 1227.74, 1231.33,  3728.4,  94,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   9.28, -50.1,       ,       ,   13.0,      0,   HDG,    ALT, -14.5,   3.0, 334.6, 3DDiff, 3704,      ,     10,  17.5,     19
2024-05-18, 12:07:15,  -08:00,       ,   37.7254410, -121.8542480,  3713.3, 29.90,  3837.1,  20.5,  87.01,  91.77,  363.70,   2.88, -32.11,  -0.02,   0.09, 338.6, 349.8,  28.1,  28.1,   0.3,  -0.0,  14.99,  15.14,     9.83,  176.28,   71.10, 2275.6,  347.01,  346.09,  353.46,  344.68, 1228.98, 1250.56, 1227.27, 1230.93,  3731.4,  94,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   9.60, -51.7,       ,       ,   13.0,      0,   HDG,    ALT, -14.5,   2.3, 165.4, 3DDiff, 3704,      ,     10,  17.5,     19
2024-05-18, 12:07:16,  -08:00,       ,   37.7258644, -121.8542786,  3719.3, 29.90,  3836.4,  20.5,  87.67,  91.19,  352.51,   1.43, -27.33,  -0.05,   0.06, 331.1, 343.0,  28.1,  28.1,   0.3,  -0.0,  14.94,  15.14,     9.73,  176.30,   71.06, 2276.2,  347.07,  346.03,  353.42,  344.73, 1228.67, 1250.17, 1227.21, 1230.95,  3730.8,  95,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   9.93, -53.5,       ,       ,   13.0,      0,   HDG,    ALT, -13.9,   1.1, -11.8, 3DDiff, 3704,      ,     12,  19.0,     22
2024-05-18, 12:07:17,  -08:00,       ,   37.7262726, -121.8543701,  3724.3, 29.90,  3831.8,  20.5,  88.57,  90.95,  339.95,   1.03, -22.41,  -0.06,   0.07, 325.3, 336.5,  28.1,  28.1,   0.3,  -0.0,  14.94,  15.11,     9.64,  176.32,   70.96, 2275.9,  346.99,  345.91,  353.42,  344.73, 1228.07, 1250.32, 1227.20, 1231.02,  3726.1,  96,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  10.28, -55.5,       ,       ,   13.0,      0,   HDG,    ALT, -11.7,  -0.1, -165.4, 3DDiff, 3704,      ,     12,  20.0,     24
2024-05-18, 12:07:18,  -08:00,       ,   37.7266769, -121.8545227,  3721.3, 29.90,  3828.6,  20.5,  88.96,  91.03,  186.98,   1.65, -16.77,  -0.04,   0.08, 321.3, 331.2,  28.1,  28.1,   0.3,  -0.0,  14.89,  15.06,     9.67,  176.34,   71.19, 2278.5,  346.96,  345.76,  353.30,  344.65, 1227.76, 1251.01, 1227.27, 1230.89,  3722.9,  96,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  10.64, -57.6,       ,       ,   13.0,      0,   HDG,    ALT,  -8.8,  -0.6, -240.2, 3DDiff, 3704,      ,     12,  18.5,     22
2024-05-18, 12:07:19,  -08:00,       ,   37.7270813, -121.8546982,  3716.3, 29.90,  3826.5,  20.5,  89.16,  91.22,  -12.55,   2.65, -10.48,  -0.05,   0.09, 318.0, 326.9,  28.1,  28.1,   0.3,  -0.0,  14.91,  15.01,     9.80,  176.34,   70.82, 2280.6,  346.84,  345.63,  353.25,  344.63, 1227.77, 1251.35, 1227.19, 1230.52,  3720.8,  96,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  11.00, -59.8,       ,       ,   13.0,      0,   HDG,    ALT,  -6.0,  -0.4, -204.7, 3DDiff, 3704,      ,     11,  19.0,     21
2024-05-18, 12:07:20,  -08:00,       ,   37.7274704, -121.8549194,  3714.3, 29.90,  3824.0,  20.5,  89.23,  91.36, -113.30,   3.87,  -4.38,  -0.05,   0.10, 316.2, 324.1,  28.1,  28.1,   0.3,  -0.0,  14.96,  14.99,     9.77,  176.35,   70.92, 2281.8,  346.82,  345.48,  353.15,  344.62, 1228.44, 1251.75, 1227.14, 1230.09,  3718.3,  96,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  11.34, -62.0,       ,       ,   13.0,      0,   HDG,    ALT,  -3.3,   0.3, -90.6, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:21,  -08:00,       ,   37.7278671, -121.8551559,  3713.3, 29.90,  3825.1,  20.5,  89.46,  91.30, -110.23,   5.32,   2.27,  -0.04,   0.11, 315.8, 322.5,  28.1,  28.1,   0.3,  -0.0,  15.06,  14.94,     9.80,  176.38,   70.88, 2282.2,  346.72,  345.35,  353.08,  344.56, 1228.66, 1252.35, 1226.73, 1230.79,  3719.4,  97,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  11.66, -64.0,       ,       ,   13.0,      0,   HDG,    ALT,  -1.0,   1.3,  70.9, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:22,  -08:00,       ,   37.7282906, -121.8553848,  3716.3, 29.90,  3830.3,  20.5,  88.85,  90.99,  -25.74,   6.33,   8.64,  -0.06,   0.04, 316.5, 322.3,  28.1,  28.1,   0.3,  -0.0,  15.21,  14.89,     9.72,  176.41,   70.81, 2280.4,  346.67,  345.18,  353.01,  344.49, 1228.73, 1252.25, 1225.23, 1231.36,  3724.6,  96,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  11.95, -66.0,       ,       ,   13.0,      0,   HDG,    ALT,   0.4,   2.5, 252.0, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:24,  -08:00,       ,   37.7290306, -121.8557816,  3725.3, 29.90,  3843.4,  20.5,  87.77,  89.92,  172.70,   7.04,  14.07,  -0.03,   0.04, 321.9, 325.6,  28.1,  28.1,   0.3,  -0.0,  15.38,  14.81,     9.66,  176.46,   70.62, 2274.2,  346.53,  344.92,  352.87,  344.40, 1229.70, 1251.89, 1224.89, 1231.47,  3737.7,  95,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  12.39, -69.5,       ,       ,   13.0,      0,   HDG,    ALT,  -0.8,   3.9, 421.3, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:26,  -08:00,       ,   37.7297897, -121.8560715,  3736.3, 29.90,  3857.0,  20.5,  86.01,  88.91,  292.88,   6.90,  18.38,  -0.03,  -0.00, 328.3, 331.4,  28.1,  28.1,   0.3,  -0.0,  15.73,  14.74,     9.69,  176.51,   70.25, 2264.4,  346.33,  344.61,  352.64,  344.31, 1230.27, 1253.09, 1224.33, 1231.99,  3751.3,  93,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  12.62, -72.2,       ,       ,   13.0,      0,   HDG,    ALT,  -4.5,   4.5, 417.3, 3DDiff, 3704,      ,     10,  18.0,     20
2024-05-18, 12:07:27,  -08:00,       ,   37.7301979, -121.8561783,  3741.3, 29.90,  3863.8,  20.5,  85.21,  88.64,  310.48,   5.56,  19.83,  -0.02,  -0.08, 332.3, 334.8,  28.1,  28.1,   0.3,  -0.0,  15.85,  14.64,     9.67,  176.54,   70.27, 2260.4,  346.24,  344.43,  352.57,  344.24, 1228.79, 1252.01, 1223.10, 1231.28,  3758.2,  92,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  12.65, -73.2,       ,       ,   13.0,      0,   HDG,    ALT,  -6.3,   4.3, 346.5, 3DDiff, 3704,      ,     10,  18.0,     20
2024-05-18, 12:07:28,  -08:00,       ,   37.7306023, -121.8562622,  3747.3, 29.90,  3865.9,  20.5,  85.49,  88.72,  338.46,   4.15,  21.39,  -0.02,  -0.05, 336.2, 338.4,  28.1,  28.1,   0.3,  -0.0,  15.90,  14.64,     9.76,  176.55,   70.25, 2258.1,  346.15,  344.27,  352.48,  344.22, 1228.83, 1251.69, 1222.18, 1230.28,  3760.3,  92,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  12.61, -74.1,       ,       ,   13.0,      0,   HDG,    ALT,  -8.2,   3.3, 133.9, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:29,  -08:00,       ,   37.7310333, -121.8563004,  3746.3, 29.90,  3864.7,  20.5,  85.28,  89.20,  227.37,   3.90,  23.05,  -0.03,   0.03, 340.9, 342.8,  28.1,  28.1,   0.3,  -0.0,  15.90,  14.64,     9.64,  176.57,   70.41, 2258.4,  346.02,  344.12,  352.36,  344.12, 1228.34, 1250.92, 1220.91, 1229.53,  3759.0,  92,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  12.51, -74.8,       ,       ,   13.0,      0,   HDG,    ALT, -10.4,   2.5, -66.9, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:30,  -08:00,       ,   37.7314339, -121.8563004,  3743.3, 29.90,  3862.3,  20.5,  85.67,  89.92,   77.21,   3.80,  24.05,  -0.02,   0.08, 345.8, 347.0,  28.1,  28.1,   0.3,  -0.0,  15.90,  14.57,     9.61,  176.59,   70.20, 2259.4,  345.98,  343.99,  352.29,  344.08, 1228.15, 1249.88, 1219.38, 1229.03,  3756.6,  93,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  12.36, -75.4,       ,       ,   13.0,      0,   HDG,    ALT, -12.0,   2.1, -141.7, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:31,  -08:00,       ,   37.7318497, -121.8562622,  3739.3, 29.90,  3860.5,  20.5,  85.90,  90.72,  -60.70,   4.04,  25.15,  -0.02,   0.12, 351.4, 352.0,  28.1,  28.1,   0.3,  -0.0,  15.83,  14.57,     9.76,  176.61,   70.10, 2261.9,  345.88,  343.80,  352.20,  344.02, 1228.15, 1249.69, 1218.66, 1228.44,  3754.8,  93,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  12.14, -75.9,       ,       ,   13.0,      0,   HDG,    ALT, -12.9,   1.9, -165.4, 3DDiff, 3704,      ,     11,  18.5,     20
2024-05-18, 12:07:32,  -08:00,       ,   37.7322693, -121.8561630,  3735.3, 29.90,  3858.8,  20.5,  86.07,  91.52, -158.36,   4.39,  25.99,  -0.02,   0.14, 357.3, 357.5,  28.1,  28.1,   0.3,  -0.0,  15.70,  14.57,     9.58,  176.62,   70.40, 2263.7,  345.78,  343.68,  352.11,  343.95, 1228.09, 1249.97, 1219.22, 1228.37,  3753.2,  93,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  11.86, -76.2,       ,       ,   13.0,      0,   HDG,    ALT, -13.3,   2.0, -118.1, 3DDiff, 3704,      ,     11,  18.5,     22
2024-05-18, 12:07:33,  -08:00,       ,   37.7326851, -121.8560028,  3732.3, 29.90,  3857.1,  20.5,  86.01,  92.22, -189.14,   4.60,  26.20,  -0.01,   0.14,   3.5,   3.1,  28.1,  28.1,   0.3,  -0.0,  15.58,  14.57,     9.57,  176.62,   70.27, 2266.3,  345.70,  343.50,  352.00,  343.88, 1228.04, 1250.43, 1219.76, 1228.46,  3751.4,  93,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  11.53, -76.4,       ,       ,   13.0,      0,   HDG,    ALT, -13.4,   2.2, -55.1, 3DDiff, 3704,      ,     11,  18.0,     21
2024-05-18, 12:07:34,  -08:00,       ,   37.7330818, -121.8558044,  3730.3, 29.90,  3857.2,  20.5,  85.93,  92.84, -176.86,   4.87,  26.63,  -0.01,   0.14,   9.6,   8.9,  28.1,  28.1,   0.3,  -0.0,  15.58,  14.52,     9.54,  176.62,   70.67, 2266.5,  345.60,  343.32,  351.92,  343.81, 1226.89, 1249.91, 1219.62, 1228.79,  3751.5,  93,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  11.13, -76.6,       ,       ,   13.0,      0,   HDG,    ALT, -13.4,   2.3,   0.0, 3DDiff, 3704,      ,     11,  18.0,     22
2024-05-18, 12:07:35,  -08:00,       ,   37.7334747, -121.8555374,  3731.3, 29.90,  3863.1,  20.5,  85.96,  93.32, -115.17,   4.97,  27.16,  -0.01,   0.12,  15.7,  14.9,  28.1,  28.1,   0.3,  -0.0,  15.43,  14.52,     9.56,  176.62,   70.97, 2267.4,  345.47,  343.18,  351.76,  343.78, 1227.46, 1249.06, 1220.31, 1228.41,  3757.4,  93,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  10.68, -76.8,       ,       ,   13.0,      0,   HDG,    ALT, -13.4,   2.5,  43.3, 3DDiff, 3704,      ,     12,  19.5,     22
2024-05-18, 12:07:36,  -08:00,       ,   37.7338562, -121.8552170,  3733.3, 29.90,  3859.8,  20.5,  86.15,  93.79,  -21.20,   4.60,  27.71,  -0.01,   0.09,  21.8,  20.9,  28.1,  28.1,   0.3,  -0.0,  15.31,  14.52,     9.73,  176.62,   70.41, 2267.8,  345.36,  342.98,  351.65,  343.69, 1227.77, 1248.19, 1220.91, 1227.84,  3754.1,  93,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,  10.19, -77.0,       ,       ,   13.0,      0,   HDG,    ALT, -13.4,   2.5,  59.1, 3DDiff, 3704,      ,     12,  20.0,     24
2024-05-18, 12:07:38,  -08:00,       ,   37.7344818, -121.8545074,  3733.3, 29.90,  3852.0,  20.5,  86.57,  94.86,   37.40,   4.03,  28.63,  -0.01,   0.13,  33.8,  32.1,  28.1,  28.1,   0.3,  -0.0,  15.09,  14.64,     9.69,  176.61,   70.68, 2269.8,  345.18,  342.71,  351.45,  343.54, 1227.05, 1247.53, 1221.69, 1228.19,  3746.4,  94,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   9.11, -77.6,       ,       ,   13.0,      0,   HDG,    ALT, -13.5,   2.0, -47.2, 3DDiff, 3704,      ,     12,  19.0,     22
2024-05-18, 12:07:39,  -08:00,       ,   37.7347565, -121.8540726,  3731.3, 29.90,  3852.6,  20.5,  86.52,  95.50,  -22.69,   3.47,  28.03,   0.01,   0.10,  40.2,  38.2,  28.1,  28.1,   0.3,  -0.0,  14.99,  14.69,     9.68,  176.61,   70.59, 2270.7,  345.03,  342.48,  351.30,  343.43, 1227.12, 1247.74, 1221.80, 1228.94,  3746.9,  94,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   8.54, -78.1,       ,       ,   13.0,      0,   HDG,    ALT, -13.6,   1.8, -66.9, 3DDiff, 3704,      ,     12,  19.0,     22
2024-05-18, 12:07:40,  -08:00,       ,   37.7349930, -121.8536224,  3729.3, 29.90,  3852.5,  20.5,  86.77,  96.24,  -68.96,   2.78,  25.69,   0.01,   0.07,  45.8,  43.8,  28.1,  28.1,   0.3,  -0.0,  14.99,  14.77,     9.70,  176.61,   70.83, 2272.7,  344.84,  342.31,  351.17,  343.32, 1226.61, 1247.83, 1221.88, 1228.27,  3746.9,  94,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   7.96, -78.8,       ,       ,   13.0,      0,   HDG,    ALT, -13.7,   1.4, -118.1, 3DDiff, 3704,      ,     12,  19.0,     22
2024-05-18, 12:07:41,  -08:00,       ,   37.7352104, -121.8531036,  3729.3, 29.90,  3849.9,  20.5,  87.26,  97.08,  -77.06,   2.97,  21.68,   0.00,   0.06,  49.3,  49.1,  28.1,  28.1,   0.3,  -0.0,  14.91,  14.86,     9.82,  176.62,   70.60, 2275.9,  344.81,  342.19,  351.13,  343.30, 1227.15, 1248.34, 1221.68, 1227.45,  3744.2,  94,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   7.39, -79.7,       ,       ,   13.0,      0,   HDG,    ALT, -13.8,   1.0, -200.8, 3DDiff, 3704,      ,     12,  18.5,     22
2024-05-18, 12:07:42,  -08:00,       ,   37.7353935, -121.8525848,  3734.3, 29.90,  3846.6,  20.5,  88.74,  97.97,   26.45,   3.18,  15.81,  -0.04,   0.02,  50.4,  53.2,  28.1,  28.1,   0.3,  -0.0,  14.84,  14.89,     9.69,  176.63,   69.88, 2279.2,  344.75,  342.06,  351.05,  343.26, 1226.59, 1248.14, 1221.05, 1226.51,  3740.9,  96,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   6.83, -80.8,       ,       ,   13.0,      0,   HDG,    ALT, -14.0,   1.1, -224.4, 3DDiff, 3704,      ,     12,  19.0,     22
2024-05-18, 12:07:43,  -08:00,       ,   37.7355614, -121.8520355,  3737.3, 29.90,  3844.3,  20.5,  90.18,  98.79,  128.36,   2.43,   9.98,  -0.03,   0.00,  52.3,  55.8,  28.1,  28.1,   0.3,  -0.0,  14.74,  14.94,     9.78,  176.64,   70.92, 2283.5,  344.64,  341.91,  350.95,  343.18, 1227.16, 1248.04, 1220.49, 1226.56,  3738.7,  97,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   6.32, -81.8,       ,       ,   13.0,      0,   HDG,    ALT, -13.3,   0.9, -252.0, 3DDiff, 3704,      ,     11,  19.0,     21
2024-05-18, 12:07:44,  -08:00,       ,   37.7357140, -121.8515015,  3734.3, 29.90,  3839.2,  20.5,  91.14,  99.62,   66.05,   1.69,   5.15,  -0.02,   0.01,  53.4,  57.2,  28.1,  28.1,   0.3,  -0.0,  14.69,  14.99,     9.33,  176.65,   69.91, 2270.0,  344.51,  341.74,  350.83,  343.12, 1227.45, 1248.48, 1219.97, 1226.24,  3733.6,  98,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   5.86, -82.4,       ,       ,   13.0,      0,   HDG,    ALT, -10.5,   0.2, -326.8, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:45,  -08:00,       ,   37.7358665, -121.8509293,  3726.3, 29.90,  3832.6,  20.5,  91.45, 100.42, -109.13,   1.83,   1.77,  -0.02,   0.01,  53.6,  58.0,  28.1,  28.1,   0.3,  -0.0,  14.67,  14.94,     9.27,  176.65,   70.16, 2235.3,  344.42,  341.60,  350.70,  343.04, 1226.21, 1247.84, 1219.82, 1225.88,  3726.9,  99,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   5.44, -82.6,       ,       ,   13.0,      0,   HDG,    ALT,  -6.6,  -0.1, -362.2, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:46,  -08:00,       ,   37.7360153, -121.8503952,  3722.3, 29.90,  3827.2,  20.2,  92.20, 101.04, -226.31,   1.85,   0.13,  -0.02,   0.02,  53.2,  58.0,  28.1,  28.1,   0.3,  -0.0,  14.67,  14.99,     8.73,  176.66,   69.96, 2199.2,  344.30,  341.40,  350.58,  342.98, 1224.42, 1246.18, 1218.51, 1225.04,  3721.6, 100,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   5.06, -82.2,       ,       ,   13.0,      0,   HDG,    ALT,  -3.7,  -0.2, -330.7, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:47,  -08:00,       ,   37.7361717, -121.8498230,  3717.3, 29.90,  3822.5,  20.2,  92.41, 101.45, -257.35,   2.42,  -1.00,  -0.03,   0.06,  52.7,  57.8,  28.1,  28.1,   0.3,  -0.0,  14.72,  14.99,     8.61,  176.68,   69.35, 2185.4,  344.22,  341.26,  350.46,  342.88, 1222.47, 1243.66, 1218.08, 1225.04,  3716.8, 100,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   4.74, -81.2,       ,       ,   13.0,      0,   HDG,    ALT,  -2.1,  -0.1, -291.3, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:48,  -08:00,       ,   37.7363472, -121.8492126,  3712.3, 29.90,  3819.4,  20.2,  92.53, 101.72, -283.88,   2.05,  -1.64,  -0.03,  -0.06,  52.4,  57.2,  28.1,  28.1,   0.3,  -0.0,  14.79,  14.99,     8.71,  176.70,   70.20, 2184.1,  344.09,  341.09,  350.34,  342.84, 1220.69, 1241.71, 1218.15, 1224.72,  3713.7, 100,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   4.47, -79.4,       ,       ,   13.0,      0,   HDG,    ALT,  -1.3,   0.3, -185.0, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:50,  -08:00,       ,   37.7366867, -121.8480606,  3709.3, 29.90,  3811.9,  20.2,  93.51, 102.03, -164.58,   2.49,   0.34,  -0.03,   0.04,  51.5,  56.2,  28.1,  28.1,   0.3,  -0.0,  15.16,  14.99,     8.69,  176.73,   69.99, 2190.4,  343.83,  340.75,  350.04,  342.63, 1219.32, 1241.26, 1219.83, 1225.84,  3706.2, 101,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   4.08, -73.9,       ,       ,   13.0,      0,   HDG,    ALT,  -0.6,   0.3, -185.0, 3DDiff, 3704,      ,     11,  18.0,     20
2024-05-18, 12:07:52,  -08:00,       ,   37.7369995, -121.8470383,  3708.3, 29.90,  3809.7,  20.2,  94.27, 102.07, -104.24,   3.78,   8.99,  -0.11,   0.04,  51.0,  56.4,  28.1,  28.1,   0.3,  -0.0,  15.51,  15.01,     8.69,  176.74,   69.74, 2192.9,  343.65,  340.38,  349.75,  342.46, 1217.77, 1241.66, 1220.96, 1225.59,  3704.0, 102,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   3.90, -66.3,       ,       ,   13.0,      0,   HDG,    ALT,  -0.1,   0.9, -55.1, 3DDiff, 3704,      ,     12,  19.0,     21
2024-05-18, 12:07:53,  -08:00,       ,   37.7371750, -121.8464203,  3707.3, 29.90,  3809.9,  20.2,  94.26, 101.84,  -20.84,   4.15,  16.40,   0.01,   0.09,  56.8,  57.6,  28.1,  28.1,   0.3,  -0.0,  15.51,  14.94,     8.66,  176.73,   69.87, 2192.6,  343.49,  340.15,  349.60,  342.40, 1217.55, 1242.08, 1221.02, 1225.18,  3704.3, 102,  GPS,  311.7, 108.30, 117.30, 121.500, 119.000,       ,       ,   3.87, -62.1,       ,       ,   13.0,      0,   HDG,    ALT,  -0.0,   1.4,   7.9, 3DDiff, 3704,      ,     12,  19.0,     22
