#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cessna 182T", unit_software_part_number="006-B1177-6Q", unit_software_version="20.94", system_software_part_number="006-B2501-14", system_id="261B0333C", mode=NORMAL, flightstream_header="261B0333C_0856", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024-08-03, 11:02:48,  -07:00, USR139,   37.2263069, -122.3849030,  3501.5, 29.99,  3581.0,  26.2, 132.56, 136.94,    0.00,  -0.49,   1.36,  -0.00,  -0.01, 149.4, 148.3,  28.2,  28.2,   0.5,   0.0,  31.66,  30.34,    15.57,  192.83,   66.67,  23.94, 2383.4,  351.64,  382.72,  374.77,  385.16,  366.54,  378.35, 1349.55, 1344.85, 1350.40, 1341.46, 1325.52, 1330.73,  3469.2, 144,  GPS,  122.5, 110.50, 117.30, 122.800, 121.500, -4.923,       ,   7.60, -169.0,   26.6,  111.9,   12.9,      1,   HDG,    ALT,   1.5,  -0.4,   3.9, 3DDiff, 1852,      ,     12,  14.5,     19
2024-08-03, 11:02:49,  -07:00, USR139,   37.2257080, -122.3846436,  3501.5, 29.99,  3580.6,  26.2, 132.64, 136.94,    0.00,  -0.55,   0.91,  -0.01,  -0.01, 149.5, 148.4,  28.1,  28.2,   0.5,   0.0,  31.66,  29.94,    15.46,  192.80,   66.68,  23.94, 2384.0,  351.75,  382.81,  374.86,  385.32,  366.66,  378.47, 1349.75, 1344.94, 1350.33, 1340.91, 1325.48, 1331.60,  3468.8, 144,  GPS,  122.5, 110.50, 117.30, 122.800, 121.500, -4.939,       ,   7.57, -169.6,   26.6,  111.8,   12.9,      1,   HDG,    ALT,   1.3,  -0.5, -19.7, 3DDiff, 1852,      ,     12,  14.5,     19
2024-08-03, 11:02:50,  -07:00, USR139,   37.2251053, -122.3843994,  3500.5, 29.99,  3580.2,  26.2, 132.60, 136.98,  -15.27,  -0.56,   0.66,  -0.01,  -0.01, 149.5, 148.4,  28.2,  28.2,   0.5,   0.0,  32.02,  29.58,    15.54,  192.76,   66.63,  23.94, 2385.9,  351.87,  382.90,  374.97,  385.49,  366.78,  378.62, 1349.76, 1344.34, 1350.04, 1340.52, 1325.69, 1332.71,  3468.4, 144,  GPS,  122.5, 110.50, 117.30, 122.800, 121.500, -4.956,       ,   7.54, -170.2,   26.6,  111.8,   12.9,      1,   HDG,    ALT,   1.0,  -0.5, -31.5, 3DDiff, 1852,      ,     12,  14.5,     19
2024-08-03, 11:02:51,  -07:00, USR139,   37.2245026, -122.3841400,  3499.5, 29.99,  3579.5,  26.2, 132.62, 137.00,  -30.95,  -0.48,   0.63,  -0.01,   0.00, 149.5, 148.5,  28.2,  28.2,   0.5,   0.0,  32.38,  29.27,    15.53,  192.73,   66.67,  23.93, 2386.3,  351.98,  383.01,  375.07,  385.68,  366.92,  378.76, 1349.87, 1344.22, 1350.26, 1340.47, 1325.64, 1332.75,  3467.8, 144,  GPS,  122.5, 110.50, 117.30, 122.800, 121.500, -4.972,       ,   7.51, -170.8,   26.5,  111.7,   12.9,      1,   HDG,    ALT,   0.8,  -0.5, -31.5, 3DDiff, 1852,      ,     12,  14.0,     18
2024-08-03, 11:02:52,  -07:00, USR139,   37.2238998, -122.3838882,  3499.5, 29.99,  3579.0,  26.2, 132.69, 137.02,  -45.98,  -0.38,   0.67,  -0.00,  -0.00, 149.6, 148.5,  28.2,  28.2,   0.6,   0.0,  32.65,  29.27,    15.49,  192.70,   66.71,  23.92, 2377.7,  352.09,  383.11,  375.18,  385.85,  367.06,  378.90, 1349.68, 1343.96, 1350.28, 1340.77, 1325.36, 1332.82,  3467.2, 144,  GPS,  122.5, 110.50, 117.30, 122.800, 121.500, -4.990,       ,   7.48, -171.3,   26.5,  111.7,   12.9,      1,   HDG,    ALT,   0.6,  -0.5, -11.8, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:02:53,  -07:00, USR139,   37.2232971, -122.3836288,  3499.5, 29.99,  3579.1,  26.2, 132.60, 137.00,  -34.61,  -0.32,   0.52,  -0.01,  -0.01, 149.6, 148.5,  28.1,  28.2,   0.6,   0.0,  32.85,  29.11,    15.36,  192.66,   66.72,  23.94, 2384.1,  352.22,  383.22,  375.30,  386.00,  367.22,  379.04, 1350.29, 1343.94, 1350.18, 1341.07, 1326.10, 1332.64,  3467.3, 144,  GPS,  122.5, 110.50, 117.30, 122.800, 121.500, -5.006,       ,   7.46, -171.9,   26.5,  111.6,   12.9,      1,   HDG,    ALT,   0.5,  -0.4,  11.8, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:02:54,  -07:00, USR139,   37.2226982, -122.3833694,  3499.5, 29.99,  3579.5,  26.2, 132.51, 136.98,  -20.86,  -0.25,   0.49,  -0.02,   0.00, 149.6, 148.5,  28.2,  28.2,   0.5,   0.0,  32.85,  29.11,    15.55,  192.62,   66.57,  23.93, 2381.8,  352.35,  383.33,  375.43,  386.19,  367.37,  379.19, 1350.22, 1343.66, 1350.23, 1341.80, 1326.58, 1332.20,  3467.7, 144,  GPS,  122.5, 110.50, 117.30, 122.800, 121.500, -5.023,       ,   7.44, -172.4,   26.5,  111.6,   12.9,      1,   HDG,    ALT,   0.5,  -0.3,  23.6, 3DDiff, 1852,      ,     12,  14.5,     19
2024-08-03, 11:02:55,  -07:00, USR139,   37.2220955, -122.3831253,  3499.5, 29.99,  3580.0,  26.2, 132.43, 136.92,   -4.17,  -0.30,   0.55,  -0.01,   0.00, 149.5, 148.5,  28.2,  28.2,   0.5,   0.0,  32.81,  29.23,    15.33,  192.58,   66.74,  23.93, 2376.0,  352.48,  383.45,  375.54,  386.39,  367.54,  379.34, 1350.09, 1344.47, 1350.72, 1341.80, 1327.15, 1331.85,  3468.3, 144,  GPS,  122.5, 110.50, 117.30, 122.800, 121.500, -5.039,       ,   7.42, -172.9,   26.4,  111.5,   12.9,      1,   HDG,    ALT,   0.5,  -0.2,  31.5, 3DDiff, 1852,      ,     12,  15.0,     19
2024-08-03, 11:02:56,  -07:00, USR139,   37.2214928, -122.3828659,  3500.5, 29.99,  3580.2,  26.2, 132.44, 136.87,   13.92,  -0.41,   0.55,  -0.01,  -0.01, 149.5, 148.5,  28.2,  28.2,   0.5,   0.0,  32.81,  29.38,    15.57,  192.55,   66.67,  23.95, 2381.9,  352.63,  383.57,  375.65,  386.57,  367.70,  379.50, 1349.93, 1345.39, 1350.61, 1341.47, 1327.48, 1332.10,  3468.5, 144,  GPS,  122.5, 110.50, 117.30, 122.800, 121.500, -5.056,       ,   7.40, -173.3,   26.4,  111.5,   12.9,      1,   HDG,    ALT,   0.5,  -0.3,  27.6, 3DDiff, 1852,      ,     12,  14.5,     19
2024-08-03, 11:02:57,  -07:00,   KWVI,   37.2208900, -122.3826218,  3501.5, 29.99,  3580.4,  26.2, 132.46, 136.85,   26.52,  -0.49,   0.57,  -0.01,  -0.01, 149.6, 148.5,  28.1,  28.2,   0.5,   0.1,  32.69,  29.50,    15.39,  192.51,   66.83,  23.94, 2382.2,  352.76,  383.69,  375.78,  386.75,  367.88,  379.66, 1349.87, 1345.84, 1351.40, 1341.72, 1327.69, 1332.21,  3468.6, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   7.39, -173.8,   33.2,  107.9,   12.9,      1,   HDG,    ALT,   0.5,  -0.4,   3.9, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:02:58,  -07:00,   KWVI,   37.2202911, -122.3823624,  3500.5, 29.99,  3580.4,  26.2, 132.42, 136.87,   11.98,  -0.53,   0.51,  -0.02,  -0.01, 149.6, 148.5,  28.1,  28.2,   0.5,   0.0,  32.61,  29.50,    15.59,  192.48,   66.79,  23.95, 2379.5,  352.91,  383.82,  375.91,  386.94,  368.06,  379.82, 1347.91, 1346.24, 1351.60, 1341.96, 1327.84, 1332.16,  3468.7, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.000,       ,   7.37, -174.2,   33.2,  107.8,   12.9,      1,   HDG,    ALT,   0.5,  -0.5, -23.6, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:02:59,  -07:00,   KWVI,   37.2196884, -122.3821182,  3499.5, 29.99,  3580.0,  26.2, 132.37, 136.90,  -21.13,  -0.42,   0.56,  -0.00,  -0.00, 149.7, 148.5,  28.2,  28.2,   0.6,   0.0,  32.57,  29.62,    15.56,  192.46,   66.78,  23.94, 2384.1,  353.05,  383.94,  376.04,  387.16,  368.24,  379.97, 1348.38, 1346.06, 1351.68, 1341.88, 1326.91, 1332.95,  3468.2, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   7.36, -174.6,   33.1,  107.8,   12.9,      1,   HDG,    ALT,   0.5,  -0.5, -27.6, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:00,  -07:00,   KWVI,   37.2190895, -122.3818588,  3498.5, 29.99,  3580.0,  26.2, 132.32, 136.90,  -46.37,  -0.32,   0.49,  -0.01,   0.01, 149.6, 148.5,  28.2,  28.2,   0.5,   0.0,  32.53,  29.62,    15.43,  192.43,   66.71,  23.94, 2383.6,  353.20,  384.06,  376.16,  387.35,  368.43,  380.12, 1349.62, 1346.66, 1351.35, 1341.72, 1326.18, 1333.37,  3468.2, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.000,       ,   7.35, -174.9,   33.1,  107.7,   12.9,      1,   HDG,    ALT,   0.4,  -0.4,  -7.9, 3DDiff, 1852,      ,     12,  14.5,     19
2024-08-03, 11:03:01,  -07:00,   KWVI,   37.2184830, -122.3816071,  3498.5, 29.99,  3580.4,  26.2, 132.28, 136.89,  -37.25,  -0.22,   0.43,  -0.01,  -0.00, 149.7, 148.5,  28.2,  28.2,   0.5,   0.0,  32.53,  29.66,    15.51,  192.40,   66.74,  23.94, 2379.1,  353.35,  384.19,  376.29,  387.54,  368.62,  380.29, 1350.07, 1346.84, 1351.77, 1342.05, 1324.38, 1333.20,  3468.6, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   7.34, -175.2,   33.1,  107.7,   12.9,      1,   HDG,    ALT,   0.4,  -0.3,  19.7, 3DDiff, 1852,      ,     12,  15.0,     19
2024-08-03, 11:03:02,  -07:00,   KWVI,   37.2178841, -122.3813477,  3499.5, 29.99,  3581.1,  26.2, 132.27, 136.85,  -16.57,  -0.24,   0.46,  -0.02,  -0.00, 149.7, 148.5,  28.1,  28.2,   0.6,   0.0,  32.53,  29.66,    15.48,  192.37,   66.64,  23.94, 2386.6,  353.49,  384.31,  376.42,  387.75,  368.81,  380.46, 1350.41, 1346.57, 1351.53, 1342.24, 1324.54, 1334.22,  3469.3, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.001,       ,   7.33, -175.5,   33.1,  107.7,   12.9,      1,   HDG,    ALT,   0.4,  -0.2,  35.4, 3DDiff, 1852,      ,     12,  14.5,     19
2024-08-03, 11:03:03,  -07:00,   KWVI,   37.2172890, -122.3811035,  3500.5, 29.99,  3581.9,  26.2, 132.17, 136.79,   10.46,  -0.31,   0.45,  -0.00,  -0.00, 149.6, 148.5,  28.2,  28.2,   0.5,   0.0,  32.53,  29.66,    15.47,  192.34,   66.78,  23.95, 2381.5,  353.65,  384.44,  376.56,  387.96,  369.02,  380.62, 1350.19, 1346.07, 1351.58, 1341.94, 1325.67, 1335.75,  3470.1, 143,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.002,       ,   7.32, -175.7,   33.0,  107.6,   12.9,      1,   HDG,    ALT,   0.4,  -0.2,  35.4, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:04,  -07:00,   KWVI,   37.2166862, -122.3808441,  3501.5, 29.99,  3581.7,  26.2, 132.20, 136.75,   30.61,  -0.44,   0.33,  -0.00,  -0.01, 149.6, 148.4,  28.2,  28.2,   0.5,   0.0,  32.53,  29.66,    15.45,  192.31,   66.73,  23.95, 2378.1,  353.81,  384.57,  376.70,  388.17,  369.23,  380.80, 1349.99, 1345.74, 1351.09, 1341.65, 1326.32, 1336.71,  3470.0, 143,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.007,       ,   7.31, -175.9,   33.0,  107.6,   12.9,      1,   HDG,    ALT,   0.4,  -0.3,  15.7, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:05,  -07:00,   KWVI,   37.2160873, -122.3806000,  3501.5, 29.99,  3581.4,  26.2, 132.17, 136.75,   30.51,  -0.53,   0.16,  -0.00,  -0.02, 149.6, 148.5,  28.1,  28.2,   0.6,   0.0,  32.53,  29.66,    15.40,  192.28,   66.82,  23.95, 2381.9,  353.97,  384.71,  376.84,  388.37,  369.42,  380.97, 1350.50, 1345.92, 1350.83, 1341.51, 1326.77, 1337.56,  3469.6, 143,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.012,       ,   7.30, -176.1,   33.0,  107.5,   12.9,      1,   HDG,    ALT,   0.3,  -0.4, -11.8, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:06,  -07:00,   KWVI,   37.2154846, -122.3803406,  3500.5, 29.99,  3580.9,  26.2, 132.16, 136.79,   -6.12,  -0.45,  -0.16,  -0.00,   0.00, 149.7, 148.5,  28.1,  28.2,   0.6,   0.0,  32.50,  29.66,    15.49,  192.25,   66.79,  23.94, 2377.8,  354.15,  384.85,  376.98,  388.57,  369.61,  381.14, 1350.99, 1345.45, 1350.56, 1342.00, 1327.11, 1338.02,  3469.2, 143,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.020,       ,   7.29, -176.2,   32.9,  107.5,   12.9,      1,   HDG,    ALT,  -0.1,  -0.5, -27.6, 3DDiff, 1852,      ,     12,  14.5,     19
2024-08-03, 11:03:07,  -07:00,   KWVI,   37.2148819, -122.3800964,  3499.5, 29.99,  3580.7,  26.2, 132.16, 136.79,  -40.36,  -0.34,  -0.48,   0.00,  -0.00, 149.5, 148.5,  28.2,  28.2,   0.5,   0.0,  32.50,  29.70,    15.58,  192.22,   66.72,  23.96, 2388.0,  354.32,  384.98,  377.13,  388.79,  369.81,  381.31, 1351.50, 1345.26, 1350.85, 1342.03, 1327.01, 1336.75,  3469.0, 143,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.029,       ,   7.28, -176.3,   32.9,  107.4,   12.9,      1,   HDG,    ALT,  -0.4,  -0.4, -11.8, 3DDiff, 1852,      ,     12,  15.0,     19
2024-08-03, 11:03:08,  -07:00,   KWVI,   37.2142830, -122.3798370,  3499.5, 29.99,  3580.7,  26.2, 132.22, 136.79,  -34.52,  -0.25,  -0.63,  -0.01,  -0.00, 149.4, 148.2,  28.2,  28.2,   0.5,   0.0,  32.50,  29.70,    15.56,  192.20,   66.53,  23.95, 2380.1,  354.50,  385.13,  377.28,  388.99,  370.02,  381.51, 1351.47, 1344.71, 1351.22, 1342.45, 1327.37, 1335.76,  3469.0, 143,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.040,       ,   7.27, -176.4,   32.9,  107.4,   12.9,      1,   HDG,    ALT,  -0.5,  -0.3,  11.8, 3DDiff, 1852,      ,     12,  14.5,     19
2024-08-03, 11:03:09,  -07:00,   KWVI,   37.2136803, -122.3795776,  3500.5, 29.99,  3580.6,  26.2, 132.19, 136.77,  -11.31,  -0.26,  -0.53,  -0.02,  -0.00, 149.1, 148.2,  28.1,  28.2,   0.5,   0.0,  32.50,  29.74,    15.48,  192.18,   66.73,  23.95, 2384.6,  354.66,  385.27,  377.43,  389.19,  370.23,  381.69, 1351.26, 1345.12, 1351.28, 1342.65, 1327.34, 1336.69,  3468.8, 143,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.053,       ,   7.26, -176.5,   32.9,  107.4,   12.9,      1,   HDG,    ALT,  -0.5,  -0.3,  27.6, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:10,  -07:00,   KWVI,   37.2130814, -122.3793182,  3501.5, 29.99,  3581.6,  26.2, 132.21, 136.73,   12.51,  -0.33,  -0.34,  -0.01,  -0.00, 148.9, 148.1,  28.2,  28.2,   0.5,   0.0,  32.46,  29.74,    15.49,  192.15,   66.64,  23.95, 2379.0,  354.82,  385.41,  377.58,  389.39,  370.42,  381.87, 1351.23, 1345.43, 1351.51, 1342.89, 1327.03, 1337.60,  3469.8, 143,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.066,       ,   7.25, -176.6,   32.8,  107.3,   12.9,      1,   HDG,    ALT,  -0.4,  -0.3,  27.6, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:11,  -07:00,   KWVI,   37.2124825, -122.3790588,  3501.5, 29.99,  3581.6,  26.2, 132.19, 136.71,   29.71,  -0.47,  -0.03,  -0.01,  -0.01, 148.8, 147.9,  28.2,  28.2,   0.5,   0.0,  32.42,  29.74,    15.49,  192.12,   66.71,  23.95, 2379.5,  355.03,  385.57,  377.75,  389.67,  370.66,  382.07, 1351.37, 1345.72, 1351.92, 1343.11, 1326.56, 1338.05,  3469.8, 143,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.082,       ,   7.24, -176.7,   32.8,  107.3,   12.9,      1,   HDG,    ALT,  -0.3,  -0.3,   7.9, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:12,  -07:00,   KWVI,   37.2118835, -122.3787994,  3501.5, 29.99,  3581.2,  26.2, 132.25, 136.73,   22.87,  -0.55,   0.18,  -0.01,  -0.02, 148.7, 147.8,  28.2,  28.2,   0.6,   0.0,  32.42,  29.74,    15.50,  192.11,   66.73,  23.95, 2382.8,  355.36,  385.88,  378.05,  390.00,  371.01,  382.42, 1351.45, 1346.70, 1352.82, 1343.12, 1326.38, 1339.20,  3469.5, 143,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.098,       ,   7.23, -176.9,   32.8,  107.2,   12.9,      1,   HDG,    ALT,  -0.1,  -0.5, -19.7, 3DDiff, 1852,      ,     12,  14.5,     19
2024-08-03, 11:03:13,  -07:00,   KWVI,   37.2112885, -122.3785324,  3500.5, 29.99,  3580.7,  26.2, 132.25, 136.79,   -4.07,  -0.51,   0.32,  -0.01,   0.00, 148.7, 147.8,  28.2,  28.2,   0.5,   0.0,  32.42,  29.74,    15.34,  192.08,   66.70,  23.95, 2381.5,  355.58,  386.08,  378.26,  390.28,  371.25,  382.67, 1351.27, 1346.39, 1352.20, 1342.84, 1326.88, 1339.86,  3468.8, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.116,       ,   7.22, -177.0,   32.7,  107.2,   12.9,      1,   HDG,    ALT,   0.1,  -0.5, -35.4, 3DDiff, 1852,      ,     12,  15.0,     19
2024-08-03, 11:03:14,  -07:00,   KWVI,   37.2106895, -122.3782730,  3499.5, 29.99,  3580.4,  26.2, 132.29, 136.81,  -32.89,  -0.38,   0.30,  -0.01,   0.01, 148.5, 147.7,  28.2,  28.2,   0.5,   0.0,  32.42,  29.70,    15.47,  192.06,   66.73,  23.95, 2384.2,  355.75,  386.24,  378.42,  390.50,  371.45,  382.87, 1351.13, 1345.52, 1351.34, 1342.55, 1327.63, 1340.15,  3468.4, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.135,       ,   7.21, -177.2,   32.7,  107.1,   12.9,      1,   HDG,    ALT,   0.2,  -0.5, -23.6, 3DDiff, 1852,      ,     12,  14.5,     19
2024-08-03, 11:03:15,  -07:00,   KWVI,   37.2100906, -122.3780060,  3499.5, 29.99,  3580.8,  26.2, 132.28, 136.81,  -44.27,  -0.31,   0.35,  -0.01,   0.00, 148.5, 147.5,  28.2,  28.2,   0.5,   0.0,  32.42,  29.66,    15.54,  192.05,   66.45,  23.95, 2394.3,  355.94,  386.38,  378.57,  390.71,  371.65,  383.05, 1350.45, 1345.00, 1350.63, 1341.89, 1327.51, 1340.26,  3468.8, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.156,       ,   7.20, -177.3,   32.7,  107.1,   12.9,      1,   HDG,    ALT,   0.4,  -0.4,   3.9, 3DDiff, 1852,      ,     12,  14.0,     18
2024-08-03, 11:03:16,  -07:00,   KWVI,   37.2094955, -122.3777466,  3499.5, 29.99,  3580.7,  26.2, 132.31, 136.79,  -32.31,  -0.30,   0.60,  -0.02,  -0.00, 148.6, 147.6,  28.2,  28.2,   0.5,   0.1,  32.42,  29.54,    15.34,  192.03,   66.60,  23.94, 2385.8,  356.11,  386.53,  378.72,  390.92,  371.85,  383.25, 1349.96, 1345.08, 1350.44, 1341.79, 1327.55, 1340.46,  3468.7, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.177,       ,   7.19, -177.5,   32.7,  107.1,   12.9,      1,   HDG,    ALT,   0.4,  -0.3,  19.7, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:17,  -07:00,   KWVI,   37.2089005, -122.3774872,  3500.5, 29.99,  3581.1,  26.2, 132.30, 136.77,   -0.36,  -0.35,   0.59,  -0.02,   0.01, 148.5, 147.6,  28.1,  28.2,   0.6,   0.0,  32.46,  29.54,    15.42,  192.02,   66.66,  23.95, 2380.5,  356.29,  386.68,  378.88,  391.16,  372.05,  383.45, 1350.15, 1346.00, 1350.01, 1342.24, 1327.52, 1340.84,  3469.1, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.199,       ,   7.18, -177.7,   32.6,  107.0,   12.9,      1,   HDG,    ALT,   0.5,  -0.3,  27.6, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:18,  -07:00,   KWVI,   37.2083015, -122.3772125,  3501.5, 29.99,  3581.4,  26.2, 132.30, 136.73,   15.22,  -0.45,   0.65,  -0.00,  -0.01, 148.6, 147.6,  28.2,  28.2,   0.5,   0.0,  32.50,  29.46,    15.39,  192.00,   66.69,  23.95, 2377.6,  356.46,  386.84,  379.03,  391.35,  372.25,  383.64, 1350.61, 1346.35, 1350.73, 1342.17, 1328.13, 1341.97,  3469.5, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.223,       ,   7.17, -177.8,   32.6,  107.0,   12.9,      1,   HDG,    ALT,   0.5,  -0.3,  19.7, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:19,  -07:00,   KWVI,   37.2077065, -122.3769531,  3501.5, 29.99,  3581.3,  26.2, 132.34, 136.73,   17.63,  -0.53,   0.49,  -0.00,  -0.00, 148.7, 147.6,  28.2,  28.2,   0.5,   0.0,  32.53,  29.38,    15.45,  191.98,   66.54,  23.95, 2378.8,  356.66,  386.99,  379.19,  391.60,  372.45,  383.83, 1351.18, 1346.61, 1351.30, 1342.39, 1328.54, 1341.92,  3469.4, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.247,       ,   7.17, -178.0,   32.6,  106.9,   12.9,      1,   HDG,    ALT,   0.5,  -0.5,  -3.9, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:20,  -07:00,   KWVI,   37.2071037, -122.3766785,  3500.5, 29.99,  3580.6,  26.2, 132.36, 136.77,    4.77,  -0.56,   0.42,  -0.02,  -0.01, 148.7, 147.6,  28.2,  28.2,   0.5,   0.0,  32.53,  29.35,    15.44,  191.96,   66.66,  23.96, 2380.0,  356.84,  387.15,  379.35,  391.82,  372.64,  384.02, 1350.62, 1346.85, 1351.58, 1342.75, 1328.83, 1342.50,  3468.7, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.272,       ,   7.16, -178.1,   32.5,  106.9,   12.9,      1,   HDG,    ALT,   0.4,  -0.5, -23.6, 3DDiff, 1852,      ,     12,  14.5,     18
2024-08-03, 11:03:21,  -07:00,   KWVI,   37.2065048, -122.3764191,  3500.5, 29.99,  3580.4,  26.2, 132.38, 136.81,  -17.12,  -0.47,   0.43,  -0.01,   0.00, 148.6, 147.6,  28.1,  28.2,   0.5,   0.0,  32.53,  29.35,    15.59,  191.95,   66.51,  23.96, 2382.5,  357.02,  387.29,  379.51,  392.03,  372.84,  384.21, 1350.32, 1346.77, 1351.29, 1342.57, 1328.55, 1342.30,  3468.5, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.296,       ,   7.16, -178.2,   32.5,  106.8,   12.9,      1,   HDG,    ALT,   0.4,  -0.5, -27.6, 3DDiff, 1852,      ,     12,  14.0,     18
2024-08-03, 11:03:22,  -07:00,   KWVI,   37.2059097, -122.3761597,  3500.5, 29.99,  3580.8,  26.2, 132.40, 136.83,  -31.13,  -0.44,   0.46,  -0.00,  -0.00, 148.5, 147.6,  28.2,  28.2,   0.5,   0.0,  32.57,  29.31,    15.46,  191.94,   66.54,  23.95, 2378.6,  357.19,  387.46,  379.68,  392.26,  373.04,  384.42, 1350.79, 1345.81, 1351.04, 1342.32, 1328.02, 1342.34,  3468.8, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.321,       ,   7.16, -178.3,   32.5,  106.8,   12.9,      1,   HDG,    ALT,   0.4,  -0.5, -11.8, 3DDiff, 1852,      ,     12,  14.0,     18
2024-08-03, 11:03:23,  -07:00,   KWVI,   37.2053261, -122.3759003,  3499.5, 29.99,  3580.9,  26.2, 132.36, 136.83,  -31.61,  -0.27,   0.48,  -0.01,   0.01, 148.5, 147.6,  28.2,  28.2,   0.6,   0.0,  32.57,  29.27,    15.37,  191.93,   66.64,  23.95, 2374.3,  357.36,  387.61,  379.84,  392.48,  373.23,  384.62, 1351.10, 1344.88, 1351.32, 1341.95, 1327.93, 1342.57,  3469.0, 144,  GPS,  107.3, 110.50, 117.30, 122.800, 121.500, -0.345,       ,   7.16, -178.5,   32.5,  106.8,   12.9,      1,   HDG,    ALT,   0.5,  -0.4,   7.9, 3DDiff, 1852,      ,     12,  14.5,     18
